geoid,geoid20,year,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct
1400000US06037650606,6037650606,2020,3786,389,10.274696,646,17.062862
1400000US06037650607,6037650607,2020,2670,41,1.5355805,490,18.35206
1400000US06037650701,6037650701,2020,2538,133,5.2403469,204,8.0378246
1400000US06037650702,6037650702,2020,4606,88,1.9105514,203,4.4072948
1400000US06037650801,6037650801,2020,3879,225,5.8004642,541,13.946894
1400000US06037650802,6037650802,2020,3181,286,8.9908838,770,24.206224
1400000US06037650901,6037650901,2020,4908,517,10.533822,1008,20.537897
1400000US06037650903,6037650903,2020,4934,278,5.6343737,1521,30.826916
1400000US06037650904,6037650904,2020,2612,149,5.7044411,194,7.427259
1400000US06037651001,6037651001,2020,5242,281,5.3605494,1252,23.884014
1400000US06037651002,6037651002,2020,4522,243,5.3737283,547,12.096417
1400000US06037651101,6037651101,2020,4658,191,4.1004725,532,11.421211
1400000US06037651102,6037651102,2020,3706,204,5.5045872,414,11.171074
1400000US06037651201,6037651201,2020,4977,567,11.392406,754,15.149689
1400000US06037651221,6037651221,2020,3806,315,8.2764053,930,24.435102
1400000US06037651222,6037651222,2020,6193,219,3.5362506,930,15.016954
1400000US06037651302,6037651302,2020,5836,346,5.9287181,678,11.617546
1400000US06037651304,6037651304,2020,4920,143,2.9065042,739,15.020326
1400000US06037651401,6037651401,2020,2489,240,9.6424265,619,24.869425
1400000US06037651402,6037651402,2020,6113,305,4.989367,1298,21.233437
1400000US06037670001,6037670001,2020,3424,219,6.396028,675,19.713785
1400000US06037670002,6037670002,2020,3894,478,12.275295,855,21.956856
1400000US06037670003,6037670003,2020,5653,337,5.9614363,1127,19.936317
1400000US06037670101,6037670101,2020,3113,1076,34.564728,1568,50.369419
1400000US06037670102,6037670102,2020,3973,492,12.383589,825,20.765165
1400000US06037670201,6037670201,2020,3558,143,4.0191116,349,9.8088818
1400000US06037670202,6037670202,2020,2197,29,1.3199818,117,5.3254437
1400000US06037670324,6037670324,2020,5550,210,3.7837837,390,7.0270271
1400000US06037670326,6037670326,2020,3275,327,9.9847326,416,12.702291
1400000US06037670328,6037670328,2020,4534,185,4.0802822,331,7.3003969
1400000US06037670405,6037670405,2020,2578,73,2.8316524,196,7.6027927
1400000US06037670406,6037670406,2020,1600,50,3.125,79,4.9375
1400000US06037670407,6037670407,2020,6289,380,6.0422959,970,15.423756
1400000US06037670413,6037670413,2020,4574,146,3.1919546,308,6.7337122
1400000US06037670416,6037670416,2020,4476,320,7.1492405,650,14.521894
1400000US06037670417,6037670417,2020,2728,92,3.3724339,215,7.8812318
1400000US06037670418,6037670418,2020,4118,35,.84992713,216,5.2452645
1400000US06037670500,6037670500,2020,1381,36,2.6068068,102,7.385952
1400000US06037670603,6037670603,2020,1781,6,.33688939,6,.33688939
1400000US06037670604,6037670604,2020,4934,259,5.2492905,310,6.2829347
1400000US06037670701,6037670701,2020,6552,114,1.7399267,534,8.1501827
1400000US06037670702,6037670702,2020,5839,133,2.2777872,942,16.1329
1400000US06037700101,6037700101,2020,4944,596,12.055017,1409,28.499191
1400000US06037700102,6037700102,2020,4418,882,19.963785,1379,31.213219
1400000US06037700200,6037700200,2020,7324,773,10.554342,1632,22.282906
1400000US06037700300,6037700300,2020,6014,594,9.8769541,1463,24.326571
1400000US06037700400,6037700400,2020,4902,490,9.9959202,1039,21.195431
1400000US06037700501,6037700501,2020,3576,339,9.479866,845,23.629753
1400000US06037700502,6037700502,2020,4250,432,10.164706,865,20.352942
1400000US06037700600,6037700600,2020,5563,333,5.9859786,985,17.706274
1400000US06037700700,6037700700,2020,3534,150,4.244482,603,17.062819
1400000US06037700801,6037700801,2020,3706,334,9.0124121,705,19.023205
1400000US06037700802,6037700802,2020,4406,554,12.573763,1183,26.849751
1400000US06037700901,6037700901,2020,3856,377,9.7769709,518,13.43361
1400000US06037700902,6037700902,2020,7332,757,10.324604,1396,19.039825
1400000US06037701000,6037701000,2020,5226,493,9.4336014,912,17.451206
1400000US06037701201,6037701201,2020,3831,122,3.1845472,278,7.2565908
1400000US06037701202,6037701202,2020,3572,215,6.0190368,354,9.9104147
1400000US06037701302,6037701302,2020,4833,400,8.276433,701,14.504449
1400000US06037701304,6037701304,2020,6459,383,5.9297104,783,12.12262
1400000US06037701402,6037701402,2020,5771,898,15.560561,1383,23.964651
1400000US06037701501,6037701501,2020,5404,418,7.7350111,932,17.246485
1400000US06037701502,6037701502,2020,3052,173,5.6684141,310,10.157274
1400000US06037701601,6037701601,2020,4096,86,2.0996094,341,8.3251953
1400000US06037701602,6037701602,2020,3835,362,9.439374,1092,28.474577
1400000US06037701701,6037701701,2020,3317,402,12.119385,1257,37.895687
1400000US06037701702,6037701702,2020,3201,576,17.994377,1118,34.926586
1400000US06037701801,6037701801,2020,6827,1169,17.123188,2257,33.05991
1400000US06037701802,6037701802,2020,4905,630,12.844037,1548,31.559633
1400000US06037701902,6037701902,2020,4843,1021,21.081974,1911,39.459015
1400000US06037702002,6037702002,2020,6312,510,8.0798483,1478,23.415716
1400000US06037702102,6037702102,2020,5869,591,10.069859,1339,22.814789
1400000US06037702201,6037702201,2020,4080,332,8.1372547,720,17.647058
1400000US06037702202,6037702202,2020,3954,301,7.6125441,582,14.719272
1400000US06037702300,6037702300,2020,6535,600,9.1813316,1291,19.755165
1400000US06037702400,6037702400,2020,4348,237,5.4507818,590,13.569457
1400000US06037702501,6037702501,2020,4959,249,5.0211735,515,10.385159
1400000US06037702502,6037702502,2020,3818,380,9.9528551,566,14.824515
1400000US06037702600,6037702600,2020,6395,210,3.2838154,632,9.8827209
1400000US06037702700,6037702700,2020,3359,173,5.1503425,418,12.44418
1400000US06037702801,6037702801,2020,4782,428,8.9502296,1209,25.282309
1400000US06037702802,6037702802,2020,2272,149,6.5580988,554,24.383802
1400000US06037702803,6037702803,2020,2560,271,10.585938,887,34.648438
1400000US06037702900,6037702900,2020,10065,1056,10.491803,1299,12.90611
1400000US06037703002,6037703002,2020,6693,661,9.8759899,1108,16.554609
1400000US06037703003,6037703003,2020,6158,285,4.6281261,519,8.4280615
1400000US06037703100,6037703100,2020,6017,845,14.043543,1394,23.167692
1400000US06037703200,6037703200,2020,5517,263,4.7670836,894,16.204458
1400000US06037800101,6037800101,2020,5751,150,2.608242,522,9.0766821
1400000US06037800103,6037800103,2020,3581,203,5.6688075,428,11.951969
1400000US06037800104,6037800104,2020,3737,165,4.4153066,330,8.8306131
1400000US06037800202,6037800202,2020,5869,389,6.6280456,659,11.228489
1400000US06037800204,6037800204,2020,4108,146,3.5540409,283,6.8889971
1400000US06037800205,6037800205,2020,4109,681,16.573376,878,21.367729
1400000US06037800206,6037800206,2020,3808,292,7.6680675,327,8.5871849
1400000US06037800324,6037800324,2020,6724,312,4.6400952,496,7.3765616
1400000US06037800325,6037800325,2020,3724,202,5.4242749,286,7.679914
1400000US06037800328,6037800328,2020,1315,16,1.21673,83,6.3117871
1400000US06037800333,6037800333,2020,1999,117,5.8529263,222,11.105553
1400000US06037800334,6037800334,2020,4454,291,6.533453,612,13.740458
1400000US06037800335,6037800335,2020,4772,204,4.2749372,382,8.0050297
1400000US06037800336,6037800336,2020,3893,14,.35961983,73,1.8751606
1400000US06037800337,6037800337,2020,3931,801,20.376495,1160,29.509031
1400000US06037800338,6037800338,2020,6130,88,1.4355628,572,9.3311586
1400000US06037800406,6037800406,2020,2320,136,5.8620691,302,13.017241
1400000US06037800410,6037800410,2020,1270,54,4.2519684,73,5.7480316
1400000US06037800411,6037800411,2020,3212,126,3.9227896,199,6.1955166
1400000US06037800412,6037800412,2020,4149,708,17.064352,872,21.017113
1400000US06037800504,6037800504,2020,2352,316,13.435374,471,20.025511
1400000US06037800506,6037800506,2020,3274,224,6.8417835,344,10.507025
1400000US06037900102,6037900102,2020,715,163,22.797203,366,51.188812
1400000US06037900103,6037900103,2020,6281,1717,27.336411,3492,55.596241
1400000US06037900104,6037900104,2020,5665,597,10.538394,3054,53.909973
1400000US06037900301,6037900301,2020,3705,580,15.654521,2005,54.116058
1400000US06037900501,6037900501,2020,7380,1435,19.444445,3493,47.330624
1400000US06037900504,6037900504,2020,6659,1065,15.993392,2570,38.594383
1400000US06037900505,6037900505,2020,3600,1276,35.444443,1771,49.194443
1400000US06037900506,6037900506,2020,4107,808,19.673727,1488,36.230824
1400000US06037900508,6037900508,2020,3859,977,25.31744,1737,45.011662
1400000US06037900509,6037900509,2020,3773,783,20.752716,1959,51.921547
1400000US06037900510,6037900510,2020,3636,1142,31.40814,2142,58.910892
1400000US06037900602,6037900602,2020,4929,823,16.6971,3068,62.243862
1400000US06037900606,6037900606,2020,3735,1074,28.75502,2542,68.058899
1400000US06037900607,6037900607,2020,3931,714,18.163317,1957,49.783772
1400000US06037900608,6037900608,2020,3714,904,24.340334,1786,48.088314
1400000US06037900609,6037900609,2020,4365,1496,34.272625,2365,54.180984
1400000US06037900610,6037900610,2020,3293,889,26.99666,1843,55.967205
1400000US06037900611,6037900611,2020,4248,1454,34.227871,2082,49.011299
1400000US06037900701,6037900701,2020,4634,1597,34.462666,2722,58.73975
1400000US06037900703,6037900703,2020,4592,1019,22.190767,2208,48.083622
1400000US06037900704,6037900704,2020,3046,562,18.450426,1275,41.858173
1400000US06037900705,6037900705,2020,4099,669,16.321054,1496,36.496708
1400000US06037900804,6037900804,2020,3631,763,21.013494,2181,60.066097
1400000US06037900805,6037900805,2020,4834,593,12.267274,1448,29.954489
1400000US06037900806,6037900806,2020,4168,1524,36.564301,2902,69.625717
1400000US06037900807,6037900807,2020,3646,1007,27.619308,1603,43.965992
1400000US06037900808,6037900808,2020,4751,1359,28.604504,3057,64.344345
1400000US06037900901,6037900901,2020,2907,434,14.929481,1243,42.758858
1400000US06037900902,6037900902,2020,1534,177,11.538462,539,35.136898
1400000US06037901003,6037901003,2020,0,0,,0,
1400000US06037901007,6037901007,2020,1798,126,7.0077863,317,17.630701
1400000US06037901008,6037901008,2020,2797,463,16.55345,812,29.031105
1400000US06037901009,6037901009,2020,4905,856,17.45158,1413,28.807339
1400000US06037901010,6037901010,2020,5260,1208,22.96578,2135,40.589355
1400000US06037901011,6037901011,2020,4964,1093,22.018534,1300,26.188557
1400000US06037901012,6037901012,2020,5506,166,3.0148928,246,4.4678531
1400000US06037901013,6037901013,2020,3032,123,4.0567284,331,10.916886
1400000US06037901014,6037901014,2020,4432,274,6.1823106,665,15.004513
1400000US06037901101,6037901101,2020,5563,746,13.41003,1728,31.062376
1400000US06037901102,6037901102,2020,5415,443,8.1809788,1279,23.619576
1400000US06037901209,6037901209,2020,1386,166,11.976912,534,38.528137
1400000US06037901210,6037901210,2020,1564,133,8.5038366,434,27.749361
1400000US06037901214,6037901214,2020,4638,556,11.987926,867,18.693403
1400000US06037901215,6037901215,2020,2987,485,16.237026,908,30.398394
1400000US06037901216,6037901216,2020,2391,83,3.4713509,201,8.4065247
1400000US06037901217,6037901217,2020,1669,86,5.1527863,334,20.011984
1400000US06037901218,6037901218,2020,2616,16,.61162078,58,2.2171254
1400000US06037901300,6037901300,2020,2475,590,23.838385,1402,56.646465
1400000US06037910002,6037910002,2020,8081,2234,27.645094,4063,50.278431
1400000US06037910210,6037910210,2020,6884,241,3.5008717,805,11.693783
1400000US06037910211,6037910211,2020,1771,0,0,147,8.300395
1400000US06037910212,6037910212,2020,3643,616,16.909142,838,23.003019
1400000US06037910213,6037910213,2020,1464,182,12.431694,464,31.693989
1400000US06037910214,6037910214,2020,5163,391,7.5731163,1020,19.755957
1400000US06037910215,6037910215,2020,6588,413,6.2689738,1857,28.187614
1400000US06037910216,6037910216,2020,5362,391,7.2920551,420,7.8328981
1400000US06037910217,6037910217,2020,4415,439,9.9433746,999,22.627407
1400000US06037910218,6037910218,2020,4338,990,22.821577,1575,36.307053
1400000US06037910301,6037910301,2020,3938,238,6.0436769,468,11.884205
1400000US06037910302,6037910302,2020,5101,291,5.7047639,586,11.487944
1400000US06037910401,6037910401,2020,5469,168,3.0718596,2231,40.793564
1400000US06037910404,6037910404,2020,4249,769,18.098375,2029,47.752411
1400000US06037910405,6037910405,2020,5547,1869,33.69389,3916,70.596718
1400000US06037910501,6037910501,2020,5073,1926,37.965702,3657,72.087524
1400000US06037910502,6037910502,2020,4399,1404,31.916344,2569,58.399635
1400000US06037910504,6037910504,2020,3951,1180,29.865856,2421,61.275627
1400000US06037910505,6037910505,2020,3409,577,16.925785,1524,44.705193
1400000US06037910601,6037910601,2020,6150,1016,16.520325,2435,39.593494
1400000US06037910602,6037910602,2020,4381,1074,24.514952,2766,63.136269
1400000US06037910605,6037910605,2020,4662,672,14.414414,2510,53.839554
1400000US06037910606,6037910606,2020,3082,869,28.195976,1856,60.220634
1400000US06037910607,6037910607,2020,3653,831,22.748426,1845,50.506432
1400000US06037910608,6037910608,2020,3498,688,19.668383,1795,51.315037
1400000US06037910706,6037910706,2020,6170,919,14.894651,2939,47.633713
1400000US06037910707,6037910707,2020,4778,862,18.041021,1881,39.367935
1400000US06037910709,6037910709,2020,1753,99,5.6474614,508,28.978893
1400000US06037910712,6037910712,2020,2976,201,6.7540321,971,32.627689
1400000US06037910713,6037910713,2020,6210,1162,18.711756,2788,44.895329
1400000US06037910714,6037910714,2020,3562,408,11.454239,1701,47.75407
1400000US06037910715,6037910715,2020,6067,439,7.2358661,2801,46.167793
1400000US06037910716,6037910716,2020,5850,801,13.692307,2065,35.299145
1400000US06037910717,6037910717,2020,2329,185,7.9433231,408,17.518248
1400000US06037910718,6037910718,2020,4930,497,10.081136,2050,41.58215
1400000US06037910719,6037910719,2020,3797,586,15.433237,893,23.518568
1400000US06037910720,6037910720,2020,4591,1419,30.908298,1848,40.252666
1400000US06037910721,6037910721,2020,3247,307,9.4548817,1632,50.26178
1400000US06037910804,6037910804,2020,2986,254,8.5063629,772,25.853985
1400000US06037910807,6037910807,2020,5792,656,11.325967,1205,20.804558
1400000US06037910808,6037910808,2020,3553,38,1.0695187,607,17.084154
1400000US06037910809,6037910809,2020,2142,60,2.8011205,263,12.278245
1400000US06037910810,6037910810,2020,2566,72,2.8059237,166,6.469213
1400000US06037910814,6037910814,2020,3852,238,6.1786084,495,12.850468
1400000US06037910815,6037910815,2020,4995,617,12.352352,1093,21.881882
1400000US06037911001,6037911001,2020,3718,609,16.379774,1569,42.200108
1400000US06037911100,6037911100,2020,8306,1748,21.045027,4174,50.252831
1400000US06037920013,6037920013,2020,6854,507,7.3971405,1526,22.264372
1400000US06037920015,6037920015,2020,6496,120,1.8472906,366,5.6342363
1400000US06037920016,6037920016,2020,4039,35,.8665511,140,3.4662044
1400000US06037920017,6037920017,2020,4200,175,4.1666665,575,13.690476
1400000US06037920018,6037920018,2020,1984,138,6.9556451,343,17.288307
1400000US06037920020,6037920020,2020,5959,212,3.5576439,1218,20.439671
1400000US06037920028,6037920028,2020,8383,1565,18.668734,1925,22.96314
1400000US06037920029,6037920029,2020,5039,619,12.284184,819,16.253225
1400000US06037920030,6037920030,2020,4816,385,7.9941859,983,20.411129
1400000US06037920031,6037920031,2020,4741,500,10.546298,1308,27.589117
1400000US06037920034,6037920034,2020,3303,420,12.715713,829,25.098396
1400000US06037920035,6037920035,2020,7097,1322,18.627588,2465,34.732986
1400000US06037920038,6037920038,2020,1658,220,13.268999,689,41.556091
1400000US06037920039,6037920039,2020,1623,66,4.0665436,205,12.63093
1400000US06037920040,6037920040,2020,3993,138,3.456048,547,13.698974
1400000US06037920041,6037920041,2020,1373,163,11.871814,370,26.948288
1400000US06037920042,6037920042,2020,6599,673,10.198515,1719,26.049402
1400000US06037920043,6037920043,2020,7467,394,5.2765503,574,7.6871567
1400000US06037920044,6037920044,2020,2352,99,4.2091837,261,11.096939
1400000US06037920045,6037920045,2020,4404,111,2.520436,259,5.8810172
1400000US06037920046,6037920046,2020,3836,180,4.6923881,1280,33.368092
1400000US06037920047,6037920047,2020,6755,1877,27.786825,3128,46.306438
1400000US06037920048,6037920048,2020,5305,520,9.8020735,1425,26.861452
1400000US06037920049,6037920049,2020,5076,364,7.171001,696,13.711584
1400000US06037920050,6037920050,2020,1152,124,10.763889,264,22.916666
1400000US06037920102,6037920102,2020,4502,277,6.1528211,1094,24.30031
1400000US06037920104,6037920104,2020,2903,84,2.8935585,445,15.32897
1400000US06037920106,6037920106,2020,3828,153,3.9968653,768,20.062696
1400000US06037920109,6037920109,2020,4883,104,2.1298382,884,18.103624
1400000US06037920110,6037920110,2020,2978,146,4.9026194,231,7.7568836
1400000US06037920111,6037920111,2020,2901,62,2.1371942,189,6.5149946
