geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037576200,6037576200,2020,5079,0,0,284,5.5916519,1002,19.728292,1613,31.758221,0,0,157,3.0911596,284,5.5916519,1739,34.239025
1400000US06037576301,6037576301,2020,4409,0,0,344,7.8022227,1085,24.608755,2252,51.077343,24,.54434115,0,0,131,2.9711952,573,12.996144
1400000US06037576302,6037576302,2020,3526,0,0,700,19.852524,452,12.819058,1909,54.140671,0,0,0,0,78,2.2121384,387,10.97561
1400000US06037576401,6037576401,2020,5172,0,0,485,9.3774166,459,8.8747101,3606,69.721581,0,0,0,0,327,6.322506,295,5.7037897
1400000US06037576402,6037576402,2020,4805,0,0,358,7.4505725,578,12.029137,3341,69.531738,14,.29136315,12,.24973986,117,2.4349635,385,8.0124874
1400000US06037576403,6037576403,2020,5043,0,0,644,12.770177,688,13.642673,2966,58.814198,11,.21812414,47,.9319849,63,1.2492564,624,12.373588
1400000US06037576501,6037576501,2020,2986,0,0,300,10.046885,345,11.553918,1278,42.799732,0,0,75,2.5117214,299,10.013396,689,23.074347
1400000US06037576502,6037576502,2020,5176,14,.27047914,261,5.0425038,880,17.001545,2707,52.299072,0,0,3,.057959814,167,3.2264297,1144,22.102009
1400000US06037576503,6037576503,2020,3941,49,1.2433393,189,4.7957373,596,15.123065,1607,40.776451,0,0,23,.58360821,181,4.5927429,1296,32.885056
1400000US06037576601,6037576601,2020,3758,13,.3459287,173,4.6035123,327,8.701437,1133,30.149015,0,0,18,.47897819,75,1.9957424,2019,53.725388
1400000US06037576602,6037576602,2020,4781,0,0,325,6.7977409,390,8.1572895,1360,28.445932,0,0,0,0,223,4.6642962,2483,51.934742
1400000US06037576700,6037576700,2020,4015,0,0,343,8.542964,242,6.0273972,845,21.046078,5,.124533,0,0,180,4.4831882,2400,59.775841
1400000US06037576801,6037576801,2020,3699,0,0,180,4.8661799,563,15.22033,1608,43.471207,0,0,0,0,6,.16220601,1342,36.280075
1400000US06037576802,6037576802,2020,3938,0,0,313,7.9481969,693,17.597765,1174,29.812088,10,.25393602,0,0,97,2.4631793,1651,41.924835
1400000US06037576901,6037576901,2020,4992,0,0,922,18.469551,546,10.9375,2568,51.442307,0,0,0,0,39,.78125,917,18.36939
1400000US06037576903,6037576903,2020,3327,0,0,381,11.451758,436,13.104899,1910,57.409077,0,0,0,0,53,1.5930268,547,16.441238
1400000US06037576904,6037576904,2020,3050,0,0,239,7.8360658,491,16.09836,1331,43.639343,0,0,0,0,73,2.3934426,916,30.032787
1400000US06037577000,6037577000,2020,7064,14,.19818799,997,14.113816,1035,14.651755,1882,26.64213,0,0,17,.24065685,237,3.3550396,2882,40.798416
1400000US06037577100,6037577100,2020,6966,0,0,649,9.3166809,316,4.5363193,1728,24.806202,0,0,0,0,299,4.2922769,3974,57.048523
1400000US06037577200,6037577200,2020,5758,0,0,572,9.9340048,207,3.5949984,1319,22.907259,0,0,0,0,91,1.5804099,3569,61.983326
1400000US06037577300,6037577300,2020,5594,0,0,358,6.399714,34,.60779405,970,17.340008,257,4.5942082,12,.21451555,335,5.9885592,3628,64.855202
1400000US06037577400,6037577400,2020,2771,0,0,89,3.2118368,24,.86611331,477,17.214003,0,0,0,0,22,.79393721,2159,77.914108
1400000US06037577501,6037577501,2020,3398,0,0,288,8.4755735,50,1.4714538,395,11.624485,0,0,0,0,80,2.354326,2585,76.074158
1400000US06037577504,6037577504,2020,1420,0,0,77,5.4225354,41,2.8873239,146,10.281691,0,0,0,0,96,6.7605634,1060,74.647888
1400000US06037577602,6037577602,2020,3016,11,.36472148,501,16.611406,120,3.9787798,317,10.51061,0,0,28,.92838198,94,3.1167109,1945,64.489388
1400000US06037577604,6037577604,2020,1632,0,0,55,3.3700981,38,2.3284314,184,11.274509,0,0,3,.18382353,112,6.8627453,1240,75.980392
1400000US06037577605,6037577605,2020,4301,56,1.3020228,571,13.275982,107,2.4877934,564,13.11323,11,.25575447,0,0,50,1.1625203,2942,68.402695
1400000US06037577606,6037577606,2020,4067,0,0,79,1.9424638,163,4.0078683,963,23.678387,44,1.0818785,0,0,61,1.4998771,2757,67.789528
1400000US06037577700,6037577700,2020,4516,0,0,1100,24.35784,751,16.629761,2117,46.877769,73,1.6164747,0,0,375,8.3038082,100,2.214349
1400000US06037577800,6037577800,2020,4659,3,.064391501,287,6.16012,1,.021463834,3342,71.732132,0,0,0,0,23,.49366817,1003,21.528225
1400000US06037577900,6037577900,2020,5754,6,.10427529,1102,19.151894,1104,19.186653,1186,20.611748,21,.3649635,11,.19117136,238,4.1362529,2086,36.25304
1400000US06037578000,6037578000,2020,6380,8,.12539186,853,13.369906,473,7.4137931,4322,67.74295,121,1.8965517,0,0,250,3.9184954,353,5.5329156
1400000US06037578100,6037578100,2020,2371,0,0,304,12.821594,101,4.2598062,522,22.016027,5,.21088149,0,0,76,3.2053986,1363,57.486294
1400000US06037599000,6037599000,2020,3696,0,0,3,.08116883,7,.18939394,1866,50.487015,1,.027056277,0,0,64,1.7316017,1755,47.483765
1400000US06037599100,6037599100,2020,710,0,0,32,4.5070424,14,1.971831,91,12.816901,38,5.3521128,0,0,25,3.5211267,510,71.830986
1400000US06037600100,6037600100,2020,7419,0,0,18,.2426203,1542,20.784472,5802,78.204613,0,0,32,.43132499,0,0,25,.33697262
1400000US06037600201,6037600201,2020,4720,7,.14830509,2,.042372882,1801,38.15678,2789,59.088982,0,0,0,0,51,1.0805085,70,1.4830508
1400000US06037600202,6037600202,2020,7857,0,0,1,.012727505,2617,33.307877,4804,61.142929,208,2.6473207,11,.14000255,26,.33091509,190,2.4182258
1400000US06037600302,6037600302,2020,3074,0,0,11,.35783994,1859,60.474953,1194,38.8419,0,0,0,0,10,.32530904,0,0
1400000US06037600303,6037600303,2020,4038,0,0,1,.024764735,1016,25.160971,2901,71.842499,0,0,0,0,37,.91629517,83,2.0554731
1400000US06037600304,6037600304,2020,4010,22,.54862845,47,1.1720698,1046,26.084787,2843,70.897758,0,0,0,0,47,1.1720698,5,.12468828
1400000US06037600400,6037600400,2020,4070,0,0,0,0,3077,75.601967,741,18.206388,0,0,25,.6142506,152,3.7346437,75,1.8427519
1400000US06037600501,6037600501,2020,2767,0,0,45,1.6263101,1979,71.5215,602,21.756414,0,0,93,3.3610408,11,.39754248,37,1.3371882
1400000US06037600601,6037600601,2020,2456,12,.48859936,4,.16286644,2005,81.63681,347,14.128665,0,0,0,0,69,2.8094463,19,.77361566
1400000US06037600602,6037600602,2020,2795,0,0,73,2.6118069,793,28.372093,1858,66.475853,0,0,0,0,0,0,71,2.5402505
1400000US06037600702,6037600702,2020,4703,0,0,88,1.8711461,3119,66.319374,974,20.710184,331,7.0380607,11,.23389326,16,.34020838,164,3.4871359
1400000US06037600703,6037600703,2020,1709,0,0,27,1.5798713,1368,80.046814,141,8.2504387,0,0,20,1.170275,144,8.4259806,9,.52662379
1400000US06037600704,6037600704,2020,3254,0,0,135,4.1487398,2372,72.894897,421,12.937922,0,0,29,.89121079,55,1.6902274,242,7.4370008
1400000US06037600801,6037600801,2020,3204,0,0,73,2.2784021,2662,83.083649,346,10.799002,0,0,0,0,103,3.2147317,20,.62421972
1400000US06037600802,6037600802,2020,2586,0,0,38,1.4694508,2110,81.593193,300,11.600928,32,1.2374324,0,0,78,3.0162413,28,1.0827533
1400000US06037600902,6037600902,2020,6352,0,0,138,2.172544,2582,40.648613,3206,50.472294,0,0,34,.53526449,208,3.2745593,184,2.8967254
1400000US06037600911,6037600911,2020,3577,0,0,0,0,969,27.089741,2179,60.916969,0,0,0,0,95,2.6558568,334,9.3374338
1400000US06037600912,6037600912,2020,5038,0,0,29,.57562524,672,13.338627,4104,81.460899,0,0,27,.53592694,12,.23818976,194,3.8507345
1400000US06037601001,6037601001,2020,2554,0,0,14,.54815978,1376,53.876274,1054,41.268597,0,0,0,0,46,1.8010963,64,2.5058732
1400000US06037601002,6037601002,2020,5093,222,4.3589239,96,1.8849401,2402,47.162773,1700,33.379147,0,0,113,2.2187316,463,9.090909,97,1.9045749
1400000US06037601100,6037601100,2020,7123,53,.7440685,275,3.8607328,2176,30.548925,4259,59.792221,0,0,33,.46328795,160,2.2462447,167,2.3445177
1400000US06037601202,6037601202,2020,4191,0,0,313,7.4683847,108,2.5769506,3523,84.061081,0,0,0,0,40,.95442617,207,4.9391551
1400000US06037601211,6037601211,2020,3086,0,0,0,0,1149,37.232662,1636,53.013611,36,1.1665586,0,0,142,4.6014256,123,3.9857421
1400000US06037601212,6037601212,2020,6508,15,.23048556,90,1.3829134,2042,31.376766,3933,60.433311,200,3.0731409,0,0,0,0,228,3.5033805
1400000US06037601301,6037601301,2020,1728,6,.34722221,71,4.1087961,945,54.6875,388,22.453703,0,0,0,0,91,5.2662039,227,13.136574
1400000US06037601302,6037601302,2020,6934,2,.028843381,284,4.0957599,3215,46.365734,2418,34.871647,0,0,16,.23074704,398,5.7398329,601,8.6674356
1400000US06037601303,6037601303,2020,5363,28,.52209586,170,3.1698675,2974,55.454037,1601,29.852694,0,0,12,.22375536,141,2.6291256,437,8.1484241
1400000US06037601401,6037601401,2020,6354,16,.2518099,272,4.2807679,2009,31.617878,3159,49.716713,0,0,236,3.7141957,199,3.1318855,463,7.2867484
1400000US06037601402,6037601402,2020,4803,0,0,68,1.4157819,68,1.4157819,4392,91.442848,7,.14574224,31,.64542997,21,.43722674,216,4.497189
1400000US06037601501,6037601501,2020,3847,0,0,25,.64985704,202,5.250845,3363,87.41877,222,5.7707305,6,.15596569,0,0,29,.75383413
1400000US06037601502,6037601502,2020,4134,0,0,15,.36284471,43,1.0401548,3969,96.008705,0,0,0,0,0,0,107,2.5882921
1400000US06037601600,6037601600,2020,4347,0,0,292,6.7172761,47,1.0812055,3815,87.761673,112,2.5764894,0,0,37,.85116172,44,1.0121924
1400000US06037601700,6037601700,2020,5324,0,0,206,3.8692713,331,6.2171302,4680,87.903831,0,0,85,1.5965439,0,0,22,.41322315
1400000US06037601801,6037601801,2020,2793,9,.32223415,96,3.4371643,71,2.5420694,2607,93.340492,0,0,0,0,5,.17901897,5,.17901897
1400000US06037601802,6037601802,2020,3885,0,0,134,3.4491634,126,3.2432432,3505,90.218788,0,0,0,0,0,0,120,3.0888031
1400000US06037601900,6037601900,2020,4758,37,.77763766,12,.2522068,1470,30.895334,3155,66.309372,0,0,0,0,23,.48339638,61,1.2820513
1400000US06037602002,6037602002,2020,3093,0,0,88,2.8451343,462,14.936954,2369,76.592308,0,0,12,.38797283,52,1.6812156,110,3.5564177
1400000US06037602003,6037602003,2020,4279,0,0,64,1.4956765,478,11.170835,3623,84.669312,0,0,7,.16358963,16,.37391913,91,2.1266651
1400000US06037602103,6037602103,2020,5574,0,0,168,3.0139935,1340,24.040186,3811,68.37101,0,0,0,0,107,1.9196268,148,2.6551847
1400000US06037602104,6037602104,2020,6013,0,0,197,3.2762349,1047,17.412273,4355,72.426407,0,0,9,.1496757,33,.5488109,372,6.1865959
1400000US06037602105,6037602105,2020,3634,0,0,124,3.4122179,809,22.261971,2272,62.520638,0,0,5,.13758944,70,1.926252,354,9.7413321
1400000US06037602106,6037602106,2020,6067,0,0,645,10.631284,1127,18.575903,3417,56.321083,0,0,0,0,256,4.2195482,622,10.252184
1400000US06037602201,6037602201,2020,4093,3,.073295869,732,17.884193,252,6.1568532,1209,29.538237,144,3.5182018,0,0,172,4.2022967,1581,38.626923
1400000US06037602202,6037602202,2020,2603,0,0,129,4.9558201,383,14.713792,1705,65.501343,0,0,0,0,28,1.0756819,358,13.753362
1400000US06037602301,6037602301,2020,6694,0,0,378,5.6468477,233,3.4807291,3859,57.64864,0,0,34,.50791752,128,1.9121602,2062,30.803705
1400000US06037602302,6037602302,2020,4518,0,0,870,19.256308,158,3.4971225,730,16.157593,0,0,48,1.062417,391,8.6542721,2321,51.372288
1400000US06037602402,6037602402,2020,6847,0,0,763,11.143566,518,7.5653572,4699,68.628593,24,.35051847,12,.17525923,101,1.4750986,730,10.661604
1400000US06037602403,6037602403,2020,4578,0,0,245,5.3516822,816,17.824377,3119,68.130188,70,1.529052,15,.327654,27,.58977717,286,6.2472696
1400000US06037602404,6037602404,2020,5526,0,0,466,8.4328632,799,14.458921,3408,61.672096,0,0,0,0,452,8.1795149,401,7.2566051
1400000US06037602504,6037602504,2020,4914,0,0,383,7.7940578,1714,34.879936,2442,49.694748,0,0,0,0,54,1.0989012,321,6.5323567
1400000US06037602505,6037602505,2020,4259,0,0,60,1.4087814,1472,34.562103,2361,55.435547,18,.42263442,7,.16435783,121,2.8410425,220,5.1655316
1400000US06037602506,6037602506,2020,3931,0,0,168,4.2737217,1412,35.919613,1909,48.562706,9,.22894938,42,1.0684304,225,5.7237344,166,4.2228441
1400000US06037602507,6037602507,2020,5033,1,.019868866,385,7.6495132,2467,49.016491,1935,38.446255,9,.17881979,0,0,22,.43711504,214,4.2519374
1400000US06037602510,6037602510,2020,3495,0,0,37,1.0586553,1198,34.277538,1762,50.414879,0,0,88,2.5178826,67,1.9170244,343,9.8140202
1400000US06037602511,6037602511,2020,4685,0,0,108,2.3052294,2508,53.532551,1856,39.615795,0,0,104,2.2198505,0,0,109,2.3265741
1400000US06037602512,6037602512,2020,2378,0,0,452,19.00757,134,5.6349874,1593,66.989067,116,4.8780489,0,0,0,0,83,3.4903281
1400000US06037602513,6037602513,2020,1881,5,.26581606,0,0,863,45.879852,869,46.19883,0,0,0,0,0,0,144,7.6555023
1400000US06037602601,6037602601,2020,5076,0,0,61,1.2017336,3462,68.203308,867,17.080378,262,5.1615443,0,0,129,2.5413711,295,5.8116627
1400000US06037602602,6037602602,2020,3067,0,0,158,5.1516142,1894,61.754158,504,16.432997,0,0,31,1.0107597,299,9.7489405,181,5.9015326
1400000US06037602700,6037602700,2020,3532,0,0,92,2.6047566,2493,70.583237,642,18.17667,32,.90600228,67,1.8969423,59,1.6704416,147,4.1619477
1400000US06037602801,6037602801,2020,3921,0,0,1,.025503699,1361,34.710533,2498,63.708237,0,0,27,.68859982,8,.20402959,26,.66309613
1400000US06037602802,6037602802,2020,4946,1,.020218357,52,1.0513546,2984,60.331581,1848,37.363525,41,.82895267,0,0,0,0,20,.40436718
1400000US06037602900,6037602900,2020,4301,0,0,220,5.1150894,643,14.950011,3244,75.424316,0,0,0,0,52,1.2090212,142,3.3015578
1400000US06037603004,6037603004,2020,1742,0,0,516,29.621124,566,32.49139,602,34.55798,0,0,0,0,5,.28702641,53,3.04248
1400000US06037603005,6037603005,2020,6647,0,0,1039,15.631112,1946,29.276365,3323,49.992477,0,0,84,1.263728,48,.7221303,207,3.1141868
1400000US06037603006,6037603006,2020,1680,17,1.0119047,884,52.619049,74,4.4047618,503,29.940475,0,0,0,0,11,.65476191,191,11.369047
1400000US06037603007,6037603007,2020,3748,0,0,481,12.833511,1091,29.108858,1986,52.988262,0,0,46,1.2273213,77,2.0544291,67,1.7876201
1400000US06037603008,6037603008,2020,3147,0,0,844,26.819193,536,17.032095,1636,51.986019,0,0,46,1.4617096,17,.54019701,68,2.1607881
1400000US06037603101,6037603101,2020,4535,0,0,1309,28.864388,333,7.3428888,2114,46.615215,15,.33076075,10,.22050716,51,1.1245866,703,15.501654
1400000US06037603102,6037603102,2020,3418,8,.234055,1336,39.087185,220,6.4365125,1516,44.353424,0,0,0,0,107,3.1304858,231,6.758338
1400000US06037603200,6037603200,2020,3286,0,0,1737,52.860622,182,5.5386486,694,21.119904,0,0,222,6.7559342,61,1.8563603,390,11.868533
1400000US06037603301,6037603301,2020,3531,0,0,1744,49.391106,123,3.4834325,1062,30.076466,0,0,19,.53809118,290,8.2129707,293,8.2979326
1400000US06037603302,6037603302,2020,3857,5,.12963443,1902,49.312939,218,5.652061,1263,32.745659,0,0,0,0,67,1.7371013,402,10.422608
1400000US06037603400,6037603400,2020,3821,0,0,1039,27.191835,343,8.9767075,1373,35.933002,13,.34022507,8,.20936927,205,5.3650875,840,21.983774
1400000US06037603500,6037603500,2020,3129,0,0,599,19.143496,445,14.221796,1617,51.677853,8,.25567275,65,2.0773411,77,2.46085,318,10.162992
1400000US06037603600,6037603600,2020,4416,0,0,1390,31.47645,263,5.955616,1612,36.503624,0,0,55,1.245471,136,3.0797102,960,21.73913
1400000US06037603702,6037603702,2020,4836,0,0,1077,22.270472,96,1.9851117,1787,36.952026,0,0,0,0,233,4.8180313,1643,33.974358
1400000US06037603703,6037603703,2020,2368,88,3.7162163,592,25,77,3.2516892,953,40.244934,0,0,0,0,60,2.5337837,598,25.253378
1400000US06037603705,6037603705,2020,2976,0,0,178,5.9811826,1473,49.495968,1146,38.508064,0,0,0,0,54,1.8145162,125,4.2002687
1400000US06037603706,6037603706,2020,3227,0,0,146,4.5243258,476,14.750543,2397,74.279518,0,0,0,0,50,1.5494267,158,4.8961883
1400000US06037603801,6037603801,2020,4926,24,.48721072,799,16.220057,636,12.911084,2613,53.045067,6,.12180268,0,0,121,2.4563541,727,14.758425
1400000US06037603802,6037603802,2020,4072,9,.22102161,581,14.268173,704,17.288801,2002,49.165028,140,3.4381139,0,0,195,4.7888017,441,10.830059
1400000US06037603901,6037603901,2020,3551,0,0,325,9.1523514,254,7.1529145,2266,63.813011,11,.3097719,72,2.0275979,33,.92931569,590,16.615038
1400000US06037603902,6037603902,2020,3757,0,0,477,12.696301,186,4.9507585,2759,73.436249,0,0,53,1.4107001,15,.39925474,267,7.1067343
1400000US06037604001,6037604001,2020,4992,0,0,328,6.5705128,340,6.8108974,3706,74.238785,77,1.542468,0,0,41,.8213141,500,10.016026
1400000US06037604002,6037604002,2020,4250,0,0,659,15.505882,308,7.2470589,2167,50.988235,48,1.1294118,18,.42352942,52,1.2235295,998,23.482353
1400000US06037604101,6037604101,2020,4307,0,0,238,5.525888,106,2.4611099,3247,75.388901,0,0,33,.76619458,117,2.7165079,566,13.141397
1400000US06037604102,6037604102,2020,2678,16,.59746081,400,14.93652,89,3.3233757,1576,58.849888,0,0,0,0,19,.7094847,578,21.583271
1400000US06037604200,6037604200,2020,6009,0,0,103,1.7140955,1946,32.384758,3420,56.914627,0,0,76,1.2647696,46,.76551837,418,6.9562325
1400000US06037609900,6037609900,2020,2015,0,0,101,5.0124068,62,3.0769231,1227,60.893299,3,.14888337,3,.14888337,128,6.3523574,491,24.367245
1400000US06037620001,6037620001,2020,4216,0,0,368,8.728653,241,5.7163186,890,21.110058,0,0,22,.52182162,216,5.1233397,2479,58.799809
1400000US06037620002,6037620002,2020,3540,6,.16949153,619,17.485876,115,3.2485876,561,15.847458,0,0,0,0,205,5.7909603,2034,57.457626
1400000US06037620101,6037620101,2020,5292,0,0,445,8.4089193,394,7.4452004,589,11.130008,0,0,23,.43461829,598,11.300076,3243,61.281178
1400000US06037620102,6037620102,2020,3527,0,0,213,6.0391269,40,1.1341083,599,16.983273,0,0,18,.51034874,254,7.2015877,2403,68.131554
1400000US06037620201,6037620201,2020,1643,5,.30432135,56,3.4083993,29,1.7650639,70,4.260499,0,0,0,0,60,3.6518564,1423,86.609863
1400000US06037620301,6037620301,2020,4403,0,0,312,7.0860777,14,.31796503,395,8.9711561,0,0,0,0,175,3.9745629,3507,79.650238
1400000US06037620303,6037620303,2020,4819,0,0,619,12.844989,1,.020751193,173,3.5899565,0,0,0,0,221,4.5860138,3805,78.95829
1400000US06037620305,6037620305,2020,5848,7,.11969905,719,12.294802,36,.6155951,592,10.123119,15,.25649795,21,.35909712,145,2.4794803,4313,73.751709
1400000US06037620400,6037620400,2020,5309,0,0,1414,26.634018,0,0,553,10.416274,0,0,53,.99830478,482,9.0789223,2807,52.872482
1400000US06037620501,6037620501,2020,5675,51,.89867842,821,14.46696,465,8.1938324,958,16.881058,0,0,0,0,388,6.8370042,2992,52.722466
1400000US06037620521,6037620521,2020,4323,0,0,695,16.076799,47,1.0872079,565,13.069628,21,.48577377,16,.37011334,288,6.6620402,2691,62.24844
1400000US06037620522,6037620522,2020,4656,0,0,600,12.886598,58,1.2457044,715,15.356529,0,0,196,4.2096219,373,8.0111685,2714,58.290379
1400000US06037620601,6037620601,2020,5159,0,0,1232,23.880596,128,2.481101,1298,25.159914,0,0,7,.13568521,296,5.737546,2198,42.605156
1400000US06037620602,6037620602,2020,5224,0,0,963,18.434151,0,0,1086,20.788668,0,0,0,0,219,4.1921897,2956,56.584991
1400000US06037620701,6037620701,2020,7207,58,.80477315,733,10.170668,471,6.5353127,1338,18.565283,0,0,12,.16650479,539,7.4788399,4056,56.278618
1400000US06037620703,6037620703,2020,3436,0,0,498,14.493597,77,2.2409778,443,12.892899,0,0,48,1.3969733,216,6.2863793,2154,62.689175
1400000US06037620704,6037620704,2020,3555,4,.11251758,874,24.585091,96,2.700422,253,7.1167369,15,.42194092,0,0,364,10.2391,1949,54.824192
1400000US06037620801,6037620801,2020,4167,0,0,1119,26.853851,0,0,391,9.3832493,0,0,0,0,157,3.7676985,2500,59.995201
1400000US06037620802,6037620802,2020,3198,59,1.8449031,461,14.415259,63,1.9699812,223,6.9731083,23,.71919948,0,0,17,.53158224,2352,73.545967
1400000US06037620901,6037620901,2020,2921,0,0,386,13.214652,0,0,305,10.441629,0,0,0,0,279,9.5515232,1951,66.792198
1400000US06037620904,6037620904,2020,2756,0,0,43,1.5602322,0,0,145,5.2612481,0,0,0,0,241,8.7445574,2327,84.43396
1400000US06037621001,6037621001,2020,4426,58,1.3104383,230,5.1965656,13,.29371893,551,12.449164,0,0,45,1.0167193,247,5.5806599,3282,74.152733
1400000US06037621005,6037621005,2020,4674,0,0,239,5.1133933,9,.19255456,404,8.6435604,0,0,0,0,194,4.1506205,3828,81.899872
1400000US06037621102,6037621102,2020,3193,31,.97087377,211,6.6082053,15,.46977764,352,11.024116,0,0,0,0,363,11.368619,2221,69.558411
1400000US06037621104,6037621104,2020,6854,0,0,487,7.10534,100,1.459002,845,12.328568,0,0,20,.29180041,375,5.4712577,5027,73.344032
1400000US06037621201,6037621201,2020,6807,0,0,700,10.283531,191,2.8059351,1349,19.817835,0,0,0,0,623,9.1523428,3944,57.940357
