geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count
1400000US06037262706,6037262706,2023,418,42,10.05,39,3
1400000US06037262802,6037262802,2023,2101,463,22.040001,448,15
1400000US06037264305,6037264305,2023,249,206,82.730003,201,5
1400000US06037265100,6037265100,2023,532,44,8.2700005,43,1
1400000US06037265601,6037265601,2023,912,334,36.619999,306,28
1400000US06037267202,6037267202,2023,613,78,12.72,74,4
1400000US06037267300,6037267300,2023,175,143,81.709999,134,9
1400000US06037267404,6037267404,2023,1311,946,72.160004,856,90
1400000US06037267406,6037267406,2023,192,157,81.769997,144,13
1400000US06037267600,6037267600,2023,976,157,16.09,148,9
1400000US06037269000,6037269000,2023,479,134,27.969999,124,10
1400000US06037269100,6037269100,2023,319,92,28.84,87,5
1400000US06037269300,6037269300,2023,427,45,10.54,44,1
1400000US06037269700,6037269700,2023,2559,1968,76.910004,1813,155
1400000US06037269907,6037269907,2023,243,182,74.900002,170,12
1400000US06037271200,6037271200,2023,517,257,49.709999,226,31
1400000US06037271300,6037271300,2023,824,534,64.809998,506,28
1400000US06037271400,6037271400,2023,217,81,37.330002,77,4
1400000US06037271500,6037271500,2023,513,50,9.75,47,3
1400000US06037271702,6037271702,2023,416,103,24.76,100,3
1400000US06037271703,6037271703,2023,1244,819,65.839996,763,56
1400000US06037271801,6037271801,2023,226,185,81.860001,179,6
1400000US06037272100,6037272100,2023,1191,661,55.5,623,38
1400000US06037272302,6037272302,2023,11,7,63.639999,6,1
1400000US06037273200,6037273200,2023,909,458,50.389999,425,33
1400000US06037273403,6037273403,2023,327,255,77.980003,242,13
1400000US06037273800,6037273800,2023,2518,1537,61.040001,1408,129
1400000US06037274202,6037274202,2023,233,199,85.410004,193,6
1400000US06037275200,6037275200,2023,492,477,96.949997,428,49
1400000US06037275311,6037275311,2023,1336,552,41.32,533,19
1400000US06037275400,6037275400,2023,330,138,41.82,123,15
1400000US06037275500,6037275500,2023,817,529,64.75,493,36
1400000US06037275603,6037275603,2023,241,77,31.950001,70,7
1400000US06037275604,6037275604,2023,403,61,15.14,61,0
1400000US06037276000,6037276000,2023,175,127,72.57,119,8
1400000US06037276400,6037276400,2023,252,69,27.379999,68,1
1400000US06037276605,6037276605,2023,137,90,65.690002,85,5
1400000US06037276607,6037276607,2023,194,140,72.160004,124,16
1400000US06037276608,6037276608,2023,1053,707,67.139999,650,57
1400000US06037277000,6037277000,2023,1606,715,44.52,655,60
1400000US06037277100,6037277100,2023,397,51,12.85,50,1
1400000US06037291120,6037291120,2023,514,477,92.800003,460,17
1400000US06037291210,6037291210,2023,436,411,94.269997,402,9
1400000US06037291220,6037291220,2023,349,324,92.839996,296,28
1400000US06037291300,6037291300,2023,781,665,85.150002,647,18
1400000US06037293204,6037293204,2023,417,365,87.529999,352,13
1400000US06037293302,6037293302,2023,2458,2015,81.980003,1842,173
1400000US06037293304,6037293304,2023,409,385,94.129997,376,9
1400000US06037294110,6037294110,2023,3260,2970,91.099998,2778,192
1400000US06037294200,6037294200,2023,1308,1233,94.269997,1179,54
1400000US06037294302,6037294302,2023,448,282,62.950001,215,67
1400000US06037294410,6037294410,2023,269,262,97.400002,259,3
1400000US06037294510,6037294510,2023,606,565,93.230003,533,32
1400000US06037294520,6037294520,2023,330,308,93.330002,295,13
1400000US06037294610,6037294610,2023,1160,1049,90.43,1004,45
1400000US06037294620,6037294620,2023,487,473,97.129997,458,15
1400000US06037294830,6037294830,2023,628,604,96.18,590,14
1400000US06037294900,6037294900,2023,486,472,97.120003,459,13
1400000US06037295103,6037295103,2023,718,376,52.369999,332,44
1400000US06037296220,6037296220,2023,906,603,66.559998,509,94
1400000US06037296300,6037296300,2023,544,309,56.799999,271,38
1400000US06037296401,6037296401,2023,289,206,71.279999,189,17
1400000US06037296500,6037296500,2023,591,552,93.400002,538,14
1400000US06037296600,6037296600,2023,321,298,92.830002,290,8
1400000US06037296901,6037296901,2023,3947,2868,72.660004,2640,228
1400000US06037297120,6037297120,2023,370,337,91.080002,322,15
1400000US06037297202,6037297202,2023,381,324,85.040001,297,27
1400000US06037297400,6037297400,2023,439,219,49.889999,191,28
1400000US06037297501,6037297501,2023,298,98,32.889999,89,9
1400000US06037297601,6037297601,2023,57,49,85.959999,47,2
1400000US06037297602,6037297602,2023,315,197,62.540001,165,32
1400000US06037300200,6037300200,2023,2504,487,19.450001,425,62
1400000US06037300301,6037300301,2023,2402,879,36.59,754,125
1400000US06037300400,6037300400,2023,477,128,26.83,109,19
1400000US06037300501,6037300501,2023,2838,663,23.360001,583,80
1400000US06037300602,6037300602,2023,573,147,25.65,131,16
1400000US06037300800,6037300800,2023,606,176,29.040001,161,15
1400000US06037300902,6037300902,2023,476,165,34.66,154,11
1400000US06037301000,6037301000,2023,1104,649,58.790001,601,48
1400000US06037301206,6037301206,2023,3433,1708,49.75,1499,209
1400000US06037301400,6037301400,2023,869,491,56.5,444,47
1400000US06037301502,6037301502,2023,722,509,70.5,464,45
1400000US06037301602,6037301602,2023,594,111,18.690001,102,9
1400000US06037301801,6037301801,2023,442,310,70.139999,287,23
1400000US06037301902,6037301902,2023,937,573,61.150002,524,49
1400000US06037302002,6037302002,2023,110,58,52.73,54,4
1400000US06037302004,6037302004,2023,444,330,74.32,302,28
1400000US06037302104,6037302104,2023,1960,1201,61.279999,1060,141
1400000US06037302302,6037302302,2023,843,415,49.23,345,70
1400000US06037302504,6037302504,2023,2122,1547,72.900002,1392,155
1400000US06037302505,6037302505,2023,456,311,68.199997,268,43
1400000US06037310201,6037310201,2023,545,172,31.559999,160,12
1400000US06037310300,6037310300,2023,2231,679,30.43,648,31
1400000US06037310601,6037310601,2023,390,197,50.509998,188,9
1400000US06037310602,6037310602,2023,2418,812,33.580002,800,12
1400000US06037310703,6037310703,2023,739,318,43.029999,312,6
1400000US06037310705,6037310705,2023,26,17,65.379997,17,0
1400000US06037310800,6037310800,2023,2655,715,26.93,670,45
1400000US06037310900,6037310900,2023,556,125,22.48,119,6
1400000US06037311000,6037311000,2023,937,289,30.84,262,27
1400000US06037311100,6037311100,2023,849,265,31.209999,235,30
1400000US06037311200,6037311200,2023,282,99,35.110001,98,1
1400000US06037311500,6037311500,2023,1060,177,16.700001,157,20
1400000US06037311700,6037311700,2023,950,280,29.469999,251,29
1400000US06037311802,6037311802,2023,432,165,38.189999,148,17
1400000US06037320101,6037320101,2023,435,388,89.199997,372,16
1400000US06037320102,6037320102,2023,1557,1444,92.739998,1372,72
1400000US06037320201,6037320201,2023,1230,1161,94.389999,1091,70
1400000US06037320202,6037320202,2023,395,367,92.910004,351,16
1400000US06037320300,6037320300,2023,1499,1423,94.93,1351,72
1400000US06037400205,6037400205,2023,18,18,100,18,0
1400000US06037400208,6037400208,2023,546,75,13.74,70,5
1400000US06037400304,6037400304,2023,925,405,43.779999,382,23
1400000US06037400402,6037400402,2023,2192,926,42.240002,646,280
1400000US06037400403,6037400403,2023,22,22,100,22,0
1400000US06037400404,6037400404,2023,540,139,25.74,93,46
1400000US06037400501,6037400501,2023,725,231,31.860001,154,77
1400000US06037400602,6037400602,2023,532,412,77.440002,339,73
1400000US06037400605,6037400605,2023,347,277,79.830002,242,35
1400000US06037400801,6037400801,2023,1808,976,53.98,743,233
1400000US06037401001,6037401001,2023,567,212,37.389999,138,74
1400000US06037401202,6037401202,2023,821,339,41.290001,306,33
1400000US06037401203,6037401203,2023,223,139,62.330002,128,11
1400000US06037401311,6037401311,2023,1064,356,33.459999,295,61
1400000US06037401312,6037401312,2023,2145,781,36.41,730,51
1400000US06037401601,6037401601,2023,444,134,30.18,125,9
1400000US06037401602,6037401602,2023,2609,854,32.73,796,58
1400000US06037401705,6037401705,2023,449,185,41.200001,165,20
1400000US06037401707,6037401707,2023,314,292,92.989998,265,27
1400000US06037401801,6037401801,2023,606,148,24.42,117,31
1400000US06037401802,6037401802,2023,2835,864,30.48,745,119
1400000US06037401902,6037401902,2023,1713,556,32.459999,475,81
1400000US06037402001,6037402001,2023,322,161,50,149,12
1400000US06037402002,6037402002,2023,324,131,40.43,117,14
1400000US06037402101,6037402101,2023,297,284,95.620003,255,29
1400000US06037402102,6037402102,2023,1652,1562,94.550003,1357,205
1400000US06037402200,6037402200,2023,343,304,88.629997,255,49
1400000US06037402301,6037402301,2023,1037,981,94.599998,872,109
1400000US06037402303,6037402303,2023,299,279,93.309998,252,27
1400000US06037402403,6037402403,2023,911,513,56.310001,457,56
1400000US06037402405,6037402405,2023,909,869,95.599998,764,105
1400000US06037402406,6037402406,2023,903,875,96.900002,800,75
1400000US06037402501,6037402501,2023,1018,983,96.559998,889,94
1400000US06037402503,6037402503,2023,768,734,95.57,641,93
1400000US06037402504,6037402504,2023,373,362,97.050003,327,35
1400000US06037402601,6037402601,2023,703,675,96.019997,629,46
1400000US06037402702,6037402702,2023,1567,1290,82.32,1068,222
1400000US06037402703,6037402703,2023,448,429,95.760002,360,69
1400000US06037402705,6037402705,2023,521,498,95.589996,442,56
1400000US06037402902,6037402902,2023,518,493,95.169998,431,62
1400000US06037402903,6037402903,2023,1287,1241,96.43,1110,131
1400000US06037403000,6037403000,2023,2795,2701,96.639999,2325,376
1400000US06037403316,6037403316,2023,623,491,78.809998,363,128
1400000US06037403317,6037403317,2023,1945,1467,75.419998,1104,363
1400000US06037403318,6037403318,2023,426,328,77,249,79
1400000US06037403320,6037403320,2023,466,238,51.07,156,82
1400000US06037403321,6037403321,2023,413,295,71.43,225,70
1400000US06037403323,6037403323,2023,1659,380,22.91,371,9
1400000US06037403324,6037403324,2023,665,170,25.559999,161,9
1400000US06037403325,6037403325,2023,3854,953,24.73,888,65
1400000US06037403326,6037403326,2023,671,187,27.870001,178,9
1400000US06037403327,6037403327,2023,251,168,66.93,124,44
1400000US06037403401,6037403401,2023,464,143,30.82,134,9
1400000US06037403402,6037403402,2023,2755,740,26.860001,690,50
1400000US06037403404,6037403404,2023,1120,282,25.18,263,19
1400000US06037403407,6037403407,2023,608,149,24.51,142,7
1400000US06037403408,6037403408,2023,854,494,57.849998,384,110
1400000US06037403409,6037403409,2023,565,181,32.040001,156,25
1400000US06037403601,6037403601,2023,770,493,64.029999,424,69
1400000US06037403702,6037403702,2023,1723,1043,60.529999,856,187
1400000US06037403703,6037403703,2023,375,225,60,209,16
1400000US06037403722,6037403722,2023,716,472,65.919998,402,70
1400000US06037403801,6037403801,2023,952,651,68.379997,584,67
1400000US06037403901,6037403901,2023,57,40,70.18,31,9
1400000US06037403902,6037403902,2023,340,180,52.939999,160,20
1400000US06037404000,6037404000,2023,543,482,88.769997,416,66
1400000US06037404100,6037404100,2023,263,250,95.059998,233,17
1400000US06037404201,6037404201,2023,1809,1626,89.879997,1431,195
1400000US06037404203,6037404203,2023,208,172,82.690002,155,17
1400000US06037404401,6037404401,2023,372,333,89.519997,281,52
1400000US06037404402,6037404402,2023,614,523,85.18,444,79
1400000US06037404503,6037404503,2023,489,422,86.300003,375,47
1400000US06037404504,6037404504,2023,447,400,89.489998,361,39
1400000US06037404600,6037404600,2023,745,581,77.989998,509,72
1400000US06037404701,6037404701,2023,419,372,88.779999,340,32
1400000US06037404702,6037404702,2023,519,470,90.559998,410,60
1400000US06037404804,6037404804,2023,2524,2154,85.339996,1881,273
1400000US06037404805,6037404805,2023,435,367,84.370003,313,54
1400000US06037404806,6037404806,2023,871,777,89.209999,679,98
1400000US06037404901,6037404901,2023,394,353,89.589996,298,55
1400000US06037404903,6037404903,2023,324,286,88.269997,260,26
1400000US06037405001,6037405001,2023,788,703,89.209999,621,82
1400000US06037405002,6037405002,2023,223,215,96.410004,187,28
1400000US06037405101,6037405101,2023,1282,1137,88.690002,1013,124
1400000US06037405201,6037405201,2023,1666,1435,86.129997,1242,193
1400000US06037405202,6037405202,2023,541,500,92.419998,453,47
1400000US06037405302,6037405302,2023,401,287,71.57,255,32
1400000US06037405400,6037405400,2023,414,261,63.040001,238,23
1400000US06037405600,6037405600,2023,951,648,68.139999,569,79
1400000US06037405701,6037405701,2023,802,614,76.559998,539,75
1400000US06037405702,6037405702,2023,1279,907,70.910004,766,141
1400000US06037405800,6037405800,2023,981,855,87.160004,742,113
1400000US06037406000,6037406000,2023,1630,1093,67.059998,956,137
1400000US06037406103,6037406103,2023,542,368,67.900002,326,42
1400000US06037406201,6037406201,2023,1062,765,72.029999,661,104
1400000US06037406300,6037406300,2023,2379,1217,51.16,1009,208
1400000US06037406413,6037406413,2023,1316,855,64.970001,745,110
1400000US06037406601,6037406601,2023,3258,2340,71.82,2040,300
1400000US06037406602,6037406602,2023,306,239,78.099998,211,28
1400000US06037406701,6037406701,2023,219,178,81.279999,152,26
1400000US06037406702,6037406702,2023,200,146,73,129,17
1400000US06037406801,6037406801,2023,1976,1373,69.480003,1200,173
1400000US06037406903,6037406903,2023,2094,1363,65.089996,1140,223
1400000US06037407001,6037407001,2023,321,302,94.080002,278,24
1400000US06037407002,6037407002,2023,329,307,93.309998,286,21
1400000US06037407101,6037407101,2023,1437,1231,85.660004,1124,107
1400000US06037407201,6037407201,2023,305,230,75.410004,211,19
1400000US06037407301,6037407301,2023,316,240,75.949997,222,18
1400000US06037407302,6037407302,2023,787,610,77.510002,563,47
1400000US06037407501,6037407501,2023,742,559,75.339996,474,85
1400000US06037407502,6037407502,2023,567,434,76.540001,381,53
1400000US06037407602,6037407602,2023,426,310,72.769997,285,25
1400000US06037407701,6037407701,2023,404,357,88.370003,341,16
1400000US06037407702,6037407702,2023,1262,1064,84.309998,930,134
1400000US06037407801,6037407801,2023,392,295,75.260002,257,38
1400000US06037407802,6037407802,2023,2907,2392,82.279999,2105,287
1400000US06037407901,6037407901,2023,512,365,71.290001,308,57
1400000US06037408003,6037408003,2023,89,71,79.779999,64,7
1400000US06037408135,6037408135,2023,489,445,91,418,27
1400000US06037408136,6037408136,2023,352,271,76.989998,238,33
1400000US06037408137,6037408137,2023,625,527,84.32,458,69
1400000US06037408138,6037408138,2023,301,286,95.019997,259,27
1400000US06037408139,6037408139,2023,365,344,94.25,314,30
1400000US06037408140,6037408140,2023,532,486,91.349998,461,25
1400000US06037408141,6037408141,2023,2031,1724,84.879997,1570,154
1400000US06037408212,6037408212,2023,575,388,67.480003,310,78
1400000US06037408213,6037408213,2023,358,295,82.400002,267,28
1400000US06037408301,6037408301,2023,540,505,93.519997,484,21
1400000US06037408302,6037408302,2023,561,270,48.130001,215,55
1400000US06037408401,6037408401,2023,3,1,33.330002,1,0
1400000US06037408402,6037408402,2023,734,537,73.160004,466,71
1400000US06037408503,6037408503,2023,852,457,53.639999,342,115
1400000US06037408504,6037408504,2023,575,304,52.869999,250,54
1400000US06037408505,6037408505,2023,1801,1273,70.68,980,293
1400000US06037408623,6037408623,2023,2073,1276,61.549999,921,355
1400000US06037408624,6037408624,2023,211,190,90.050003,156,34
1400000US06037408625,6037408625,2023,1708,859,50.290001,649,210
1400000US06037408631,6037408631,2023,593,396,66.779999,338,58
1400000US06037408705,6037408705,2023,2866,1966,68.599998,1654,312
1400000US06037408707,6037408707,2023,879,230,26.17,208,22
1400000US06037408722,6037408722,2023,654,464,70.949997,377,87
1400000US06037408724,6037408724,2023,415,379,91.330002,355,24
1400000US06037408725,6037408725,2023,648,471,72.690002,402,69
1400000US06037408800,6037408800,2023,659,500,75.870003,500,0
1400000US06037408900,6037408900,2023,1739,646,37.150002,609,37
1400000US06037409000,6037409000,2023,569,520,91.389999,460,60
1400000US06037409100,6037409100,2023,244,203,83.199997,184,19
1400000US06037430003,6037430003,2023,354,159,44.919998,144,15
1400000US06037430101,6037430101,2023,1837,714,38.869999,664,50
1400000US06037430102,6037430102,2023,466,322,69.099998,296,26
1400000US06037430200,6037430200,2023,872,342,39.220001,318,24
1400000US06037430302,6037430302,2023,486,174,35.799999,157,17
1400000US06037430400,6037430400,2023,1255,294,23.43,264,30
1400000US06037430502,6037430502,2023,1204,480,39.869999,300,180
1400000US06037430701,6037430701,2023,539,190,35.25,169,21
1400000US06037430721,6037430721,2023,2963,869,29.33,784,85
1400000US06037430801,6037430801,2023,747,262,35.07,246,16
1400000US06037430802,6037430802,2023,1257,410,32.619999,367,43
