geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count,food_desert,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct,total_pop
1400000US06037191120,6037191120,2017,425,372,87.529999,348,24,no,4068,910,22.369715,2466,60.619469,4247
1400000US06037191204,6037191204,2017,589,532,90.32,497,35,no,2198,426,19.381256,1260,57.324841,2198
1400000US06037191301,6037191301,2017,155,132,85.160004,121,11,no,2568,567,22.079439,1247,48.559189,2574
1400000US06037191410,6037191410,2017,430,410,95.349998,366,44,no,4915,1544,31.414038,3204,65.188202,5024
1400000US06037191720,6037191720,2017,940,910,96.809998,836,74,no,3646,1334,36.588043,2467,67.663193,3646
1400000US06037191810,6037191810,2017,491,440,89.610001,390,50,no,3624,1219,33.636864,2541,70.115891,3624
1400000US06037191901,6037191901,2017,814,670,82.309998,603,67,no,3197,490,15.326869,1200,37.535191,3197
1400000US06037192001,6037192001,2017,333,184,55.259998,138,46,no,2224,323,14.523381,535,24.055756,2357
1400000US06037192002,6037192002,2017,1881,1589,84.480003,1229,360,no,2627,280,10.658545,614,23.372669,2651
1400000US06037192410,6037192410,2017,228,178,78.07,145,33,no,3888,493,12.680041,1123,28.883745,3895
1400000US06037192520,6037192520,2017,414,361,87.199997,333,28,no,5033,1100,21.855753,3050,60.60004,5033
1400000US06037192620,6037192620,2017,724,646,89.230003,600,46,no,3728,827,22.183475,2360,63.304722,3758
1400000US06037192700,6037192700,2017,476,430,90.339996,383,47,no,3849,965,25.071447,1971,51.208107,3849
1400000US06037194300,6037194300,2017,512,56,10.94,35,21,yes,3541,371,10.477266,508,14.34623,3541
1400000US06037195201,6037195201,2017,2782,1894,68.080002,1465,429,no,3264,327,10.018382,680,20.833334,3264
1400000US06037195300,6037195300,2017,1942,1456,74.970001,1175,281,no,3431,332,9.6764793,987,28.767124,3431
1400000US06037195400,6037195400,2017,384,225,58.59,163,62,no,4557,312,6.8466096,931,20.430107,4567
1400000US06037195500,6037195500,2017,283,250,88.339996,208,42,no,5036,342,6.7911038,654,12.986497,5104
1400000US06037195710,6037195710,2017,979,896,91.519997,817,79,no,4466,1533,34.326019,2719,60.882221,4573
1400000US06037197200,6037197200,2017,295,242,82.029999,191,51,no,3850,392,10.181818,1564,40.623375,3850
1400000US06037197300,6037197300,2017,258,170,65.889999,146,24,no,3874,838,21.63139,1323,34.150749,3874
1400000US06037197410,6037197410,2017,154,108,70.129997,84,24,no,4499,460,10.224494,953,21.182486,4499
1400000US06037197420,6037197420,2017,830,710,85.540001,603,107,no,3262,692,21.21398,1514,46.413242,3426
1400000US06037199001,6037199001,2017,248,160,64.519997,132,28,no,879,250,28.44141,528,60.06826,879
1400000US06037199002,6037199002,2017,350,325,92.860001,294,31,no,4790,1353,28.246347,2875,60.020878,4790
1400000US06037199120,6037199120,2017,218,204,93.580002,184,20,no,3926,1770,45.084057,2418,61.589405,4225
1400000US06037199201,6037199201,2017,411,321,78.099998,304,17,no,4159,1035,24.88579,2733,65.712914,4170
1400000US06037199202,6037199202,2017,1349,1243,92.139999,1087,156,no,2949,489,16.581892,1317,44.659206,2957
1400000US06037199300,6037199300,2017,689,569,82.580002,533,36,no,3518,563,16.00341,1461,41.529278,3545
1400000US06037199400,6037199400,2017,183,168,91.800003,159,9,no,4444,745,16.764177,2535,57.043205,4458
1400000US06037199700,6037199700,2017,1641,1495,91.099998,1316,179,no,3185,1000,31.397175,1899,59.623234,3185
1400000US06037199801,6037199801,2017,433,393,90.760002,356,37,no,2856,819,28.67647,1834,64.215683,2863
1400000US06037199802,6037199802,2017,671,591,88.080002,536,55,no,2534,727,28.689819,1628,64.246254,2541
1400000US06037201120,6037201120,2017,258,199,77.129997,170,29,no,3941,874,22.177113,2067,52.448616,3941
1400000US06037201200,6037201200,2017,367,317,86.379997,282,35,no,2580,448,17.364342,1406,54.496124,2580
1400000US06037201301,6037201301,2017,349,323,92.550003,290,33,no,3869,1003,25.924011,2171,56.11269,3888
1400000US06037201401,6037201401,2017,1732,1572,90.760002,1347,225,no,4770,1363,28.574423,2538,53.207546,4803
1400000US06037201402,6037201402,2017,1886,1689,89.550003,1452,237,no,5099,770,15.101,2168,42.518143,5115
1400000US06037201501,6037201501,2017,301,263,87.379997,232,31,no,5702,1299,22.781481,2720,47.70256,5712
1400000US06037201602,6037201602,2017,391,329,84.139999,271,58,no,2888,364,12.603878,1000,34.626038,2906
1400000US06037201700,6037201700,2017,550,42,7.6399999,34,8,no,4603,1152,25.027157,2038,44.275471,5881
1400000US06037203100,6037203100,2017,470,441,93.830002,422,19,no,4658,1491,32.009445,3455,74.173462,4683
1400000US06037203200,6037203200,2017,773,728,94.18,680,48,no,4993,1531,30.662928,3014,60.36451,5008
1400000US06037203300,6037203300,2017,2036,1686,82.809998,1415,271,no,1367,638,46.671543,938,68.617409,2146
1400000US06037203500,6037203500,2017,200,179,89.5,167,12,no,3065,979,31.941273,2058,67.145187,3071
1400000US06037203601,6037203601,2017,871,805,92.419998,746,59,no,3016,736,24.403183,1827,60.576923,3021
1400000US06037203800,6037203800,2017,663,608,91.699997,558,50,no,4688,1459,31.122013,2784,59.385666,4688
1400000US06037204110,6037204110,2017,220,198,90,158,40,no,3303,777,23.524069,1631,49.379353,3313
1400000US06037204300,6037204300,2017,2570,2453,95.449997,2212,241,no,4724,1724,36.494495,3878,82.091446,4816
1400000US06037204410,6037204410,2017,365,320,87.669998,294,26,no,2243,997,44.449398,1546,68.925545,2243
1400000US06037204420,6037204420,2017,951,840,88.330002,789,51,no,3273,1545,47.204399,2470,75.465935,3273
1400000US06037204700,6037204700,2017,2363,2198,93.019997,1985,213,no,5271,1242,23.562891,2582,48.985012,5271
1400000US06037204810,6037204810,2017,1539,1392,90.449997,1270,122,no,5112,1193,23.337246,3085,60.348202,5112
1400000US06037204820,6037204820,2017,610,578,94.75,527,51,no,2138,378,17.680075,1114,52.104771,2138
1400000US06037204910,6037204910,2017,1400,1294,92.43,1166,128,no,3458,899,25.997686,2080,60.150375,3458
1400000US06037205110,6037205110,2017,1047,984,93.980003,889,95,no,3916,1151,29.392237,2552,65.168541,3916
1400000US06037205120,6037205120,2017,109,100,91.739998,95,5,no,3428,1216,35.47258,2635,76.866982,3428
1400000US06037206010,6037206010,2017,358,288,80.449997,242,46,no,3586,1387,38.678192,2181,60.819855,3586
1400000US06037206050,6037206050,2017,93,77,82.800003,73,4,no,2135,870,40.749416,1491,69.836067,2214
1400000US06037206051,6037206051,2017,462,434,93.940002,384,50,no,2829,367,12.972782,641,22.658184,2829
1400000US06037206054,6037206054,2017,1417,1249,88.139999,1147,102,no,2238,710,31.724754,1484,66.309204,2255
1400000US06037207101,6037207101,2017,1426,1097,76.93,887,210,no,3966,1197,30.181543,2574,64.901665,3966
1400000US06037207103,6037207103,2017,646,479,74.150002,403,76,no,2335,1077,46.124195,1753,75.074944,2335
1400000US06037207400,6037207400,2017,364,355,97.529999,350,5,no,180,44,24.444445,54,30,1065
1400000US06037208001,6037208001,2017,3203,2834,88.480003,2566,268,no,4533,1652,36.443855,2908,64.151779,4533
1400000US06037208002,6037208002,2017,622,542,87.139999,486,56,no,3110,1133,36.43087,1995,64.147911,3110
1400000US06037208302,6037208302,2017,1570,1352,86.110001,1258,94,no,4504,1411,31.327709,2621,58.192719,4504
1400000US06037208401,6037208401,2017,1107,1050,94.849998,1014,36,no,4322,1079,24.965294,3169,73.322533,4322
1400000US06037208501,6037208501,2017,826,445,53.869999,379,66,no,2148,354,16.480448,902,41.99255,2160
1400000US06037208610,6037208610,2017,494,460,93.120003,424,36,no,4509,1005,22.288755,2134,47.327568,4531
1400000US06037208710,6037208710,2017,85,65,76.470001,64,1,no,4682,830,17.727467,1550,33.105511,4682
1400000US06037208720,6037208720,2017,74,67,90.540001,57,10,no,4547,1950,42.885418,3472,76.35804,4565
1400000US06037208801,6037208801,2017,540,472,87.410004,465,7,no,3114,1015,32.594734,2283,73.314064,3123
1400000US06037208802,6037208802,2017,407,370,90.910004,360,10,no,3503,1030,29.403368,2124,60.633743,3503
1400000US06037208902,6037208902,2017,1333,1292,96.919998,1277,15,no,2770,1118,40.361012,2190,79.061371,2885
1400000US06037209103,6037209103,2017,889,752,84.589996,731,21,no,3559,1814,50.969372,2973,83.534698,3581
1400000US06037209104,6037209104,2017,358,358,100,358,0,no,2585,1118,43.249516,2063,79.80658,2585
1400000US06037209106,6037209106,2017,983,924,94,890,34,no,4046,1984,49.036083,3143,77.681664,4101
1400000US06037209202,6037209202,2017,1160,1065,91.809998,1009,56,no,2413,642,26.605885,1310,54.289265,2413
1400000US06037209520,6037209520,2017,162,149,91.980003,136,13,no,2671,984,36.840134,2142,80.194687,2671
1400000US06037209820,6037209820,2017,205,191,93.169998,171,20,no,3321,1762,53.056309,2573,77.476662,3338
1400000US06037210010,6037210010,2017,817,771,94.370003,739,32,no,3711,1324,35.677715,2455,66.154678,3711
1400000US06037211000,6037211000,2017,1786,1434,80.290001,1139,295,no,4899,375,7.6546235,888,18.126148,4904
1400000US06037211121,6037211121,2017,1108,988,89.169998,911,77,no,2133,245,11.48617,794,37.224567,2157
1400000US06037211122,6037211122,2017,2915,2597,89.089996,2356,241,no,3380,1018,30.118343,1716,50.76923,3380
1400000US06037211123,6037211123,2017,922,855,92.730003,793,62,no,1772,411,23.194132,935,52.765236,1782
1400000US06037211124,6037211124,2017,609,581,95.400002,537,44,no,4070,943,23.169533,2148,52.776413,4090
1400000US06037211202,6037211202,2017,736,652,88.589996,622,30,no,2500,579,23.16,1393,55.720001,2500
1400000US06037211410,6037211410,2017,730,629,86.160004,500,129,no,2695,502,18.627087,1126,41.781075,2709
1400000US06037211420,6037211420,2017,499,411,82.360001,327,84,no,3561,732,20.556023,1970,55.321537,3563
1400000US06037212202,6037212202,2017,733,656,89.5,635,21,no,3554,1025,28.840742,2274,63.984241,3572
1400000US06037212204,6037212204,2017,797,717,89.959999,612,105,no,3539,1523,43.034756,2532,71.545631,3548
1400000US06037212303,6037212303,2017,236,223,94.489998,210,13,no,3403,1232,36.20335,2284,67.117249,3437
1400000US06037212304,6037212304,2017,3950,3452,87.389999,3191,261,no,1779,634,35.638,1290,72.51265,1779
1400000US06037212610,6037212610,2017,1112,939,84.440002,774,165,no,4032,720,17.857143,1658,41.121033,4042
1400000US06037212800,6037212800,2017,1701,1508,88.650002,1336,172,no,4039,919,22.753157,1850,45.803417,4051
1400000US06037213201,6037213201,2017,644,578,89.75,539,39,no,4420,985,22.285069,3029,68.529411,4420
1400000US06037213202,6037213202,2017,718,631,87.879997,590,41,no,3897,875,22.453169,2405,61.714138,3897
1400000US06037213310,6037213310,2017,175,168,96,161,7,no,4005,1021,25.493134,2538,63.370785,4005
1400000US06037213320,6037213320,2017,1100,1028,93.449997,965,63,no,2400,445,18.541666,1473,61.375,2419
1400000US06037213402,6037213402,2017,698,667,95.559998,647,20,no,4503,1306,29.002888,2812,62.447258,4519
1400000US06037214100,6037214100,2017,634,153,24.129999,116,37,no,3846,318,8.2683306,623,16.198648,3912
1400000US06037214501,6037214501,2017,700,178,25.43,129,49,no,2860,410,14.335665,641,22.412588,2860
1400000US06037216201,6037216201,2017,154,136,88.309998,118,18,no,2682,334,12.453393,822,30.648769,2697
1400000US06037216301,6037216301,2017,357,250,70.029999,195,55,no,2189,77,3.5175879,402,18.36455,2189
1400000US06037216700,6037216700,2017,2011,1342,66.730003,1084,258,no,3639,605,16.625446,1287,35.366859,3777
1400000US06037217101,6037217101,2017,349,313,89.68,286,27,no,2686,166,6.1801934,579,21.556217,2686
1400000US06037218110,6037218110,2017,1981,1439,72.639999,1304,135,no,3374,685,20.302311,1634,48.429165,3380
1400000US06037218210,6037218210,2017,514,503,97.860001,455,48,no,3561,1105,31.030609,2019,56.697556,3763
1400000US06037218300,6037218300,2017,303,249,82.18,208,41,no,5275,1110,21.042654,2519,47.753555,5289
1400000US06037218800,6037218800,2017,625,607,97.120003,561,46,no,2998,409,13.642428,1242,41.42762,2998
1400000US06037218900,6037218900,2017,762,697,91.470001,572,125,no,6088,1467,24.096584,4185,68.741791,6093
1400000US06037219010,6037219010,2017,568,487,85.739998,467,20,no,3280,755,23.018293,1518,46.280487,3298
1400000US06037219300,6037219300,2017,624,574,91.989998,522,52,no,4169,1191,28.568003,2521,60.470139,4193
1400000US06037219700,6037219700,2017,1055,901,85.400002,815,86,no,4191,649,15.485564,1995,47.602005,4207
1400000US06037219800,6037219800,2017,592,514,86.82,459,55,no,3035,991,32.65239,1784,58.780891,3042
1400000US06037219902,6037219902,2017,847,746,88.080002,671,75,no,3682,815,22.13471,1746,47.41988,3682
1400000US06037220000,6037220000,2017,371,355,95.690002,325,30,no,5259,1267,24.092033,2654,50.46587,5259
1400000US06037220100,6037220100,2017,991,604,60.950001,525,79,no,2727,846,31.023102,1043,38.247158,2727
1400000US06037221120,6037221120,2017,1090,1011,92.75,951,60,no,3256,1046,32.125309,2274,69.840294,3256
1400000US06037221304,6037221304,2017,812,703,86.580002,660,43,no,3816,1090,28.563942,2299,60.24633,3894
1400000US06037221401,6037221401,2017,1102,992,90.019997,921,71,no,3186,1356,42.561207,2221,69.711235,3523
1400000US06037221602,6037221602,2017,2271,2039,89.779999,1953,86,no,2932,1113,37.960438,2109,71.93042,2939
1400000US06037221810,6037221810,2017,615,553,89.919998,511,42,no,2715,1638,60.331493,1993,73.406998,2747
1400000US06037221900,6037221900,2017,415,397,95.660004,358,39,no,2325,1540,66.236557,1860,80,3627
1400000US06037222002,6037222002,2017,636,552,86.790001,509,43,no,4521,938,20.747622,2244,49.635036,4573
1400000US06037222500,6037222500,2017,1946,1809,92.959999,1592,217,no,5249,1392,26.519337,2837,54.048389,5255
1400000US06037222600,6037222600,2017,627,557,88.839996,533,24,no,5259,2025,38.505421,3691,70.184448,5341
1400000US06037224010,6037224010,2017,36,36,100,36,0,no,2408,1007,41.818935,2033,84.42691,2427
1400000US06037224020,6037224020,2017,1779,1581,88.870003,1433,148,no,2597,1245,47.93993,2025,77.974586,2610
1400000US06037224320,6037224320,2017,434,411,94.699997,386,25,no,3324,1035,31.137184,2539,76.383873,3340
1400000US06037224410,6037224410,2017,1946,1818,93.419998,1628,190,no,3067,1149,37.463318,2005,65.373329,3235
1400000US06037224420,6037224420,2017,949,836,88.089996,812,24,no,2255,887,39.334812,1604,71.130821,2461
1400000US06037224600,6037224600,2017,1292,1182,91.489998,1121,61,no,3160,1241,39.272152,2336,73.924049,3317
1400000US06037224702,6037224702,2017,1047,954,91.120003,760,194,no,1740,1423,81.781609,1557,89.482758,4013
1400000US06037226001,6037226001,2017,3113,2815,90.43,2661,154,no,2441,987,40.43425,1891,77.468254,2441
1400000US06037226002,6037226002,2017,1060,978,92.260002,918,60,no,1803,613,33.99889,994,55.130337,1807
1400000US06037226702,6037226702,2017,1410,1311,92.980003,1231,80,no,3615,1358,37.565697,2874,79.502075,3708
1400000US06037227020,6037227020,2017,1427,1362,95.440002,1281,81,no,3675,1218,33.142857,2707,73.659866,3692
1400000US06037228100,6037228100,2017,1798,1700,94.550003,1610,90,no,5120,1013,19.785156,3320,64.84375,5120
1400000US06037228210,6037228210,2017,1697,1487,87.629997,1396,91,no,4073,1599,39.258533,3052,74.93248,4078
1400000US06037228310,6037228310,2017,1286,1180,91.760002,1119,61,no,4514,1223,27.093487,2931,64.931328,4533
1400000US06037228320,6037228320,2017,608,552,90.790001,515,37,no,3177,1162,36.575386,2178,68.555244,3210
1400000US06037228410,6037228410,2017,536,495,92.349998,471,24,no,3517,1201,34.148422,2616,74.381577,3517
1400000US06037228420,6037228420,2017,1249,1216,97.360001,1110,106,no,3318,1436,43.279083,2709,81.645569,3325
1400000US06037228500,6037228500,2017,583,568,97.43,518,50,no,4849,1706,35.18251,3148,64.920601,4865
1400000US06037228600,6037228600,2017,2050,1849,90.199997,1770,79,no,4917,2162,43.969902,3951,80.353874,4973
1400000US06037228710,6037228710,2017,1168,1057,90.5,1010,47,no,3858,1681,43.5718,3078,79.782272,3858
1400000US06037228720,6037228720,2017,838,783,93.440002,739,44,no,4854,1421,29.274824,3717,76.576019,4864
1400000US06037228800,6037228800,2017,270,255,94.440002,252,3,no,5458,2156,39.501648,3680,67.423965,5509
1400000US06037229200,6037229200,2017,723,665,91.980003,645,20,no,4638,1286,27.727468,2744,59.163433,4656
1400000US06037229300,6037229300,2017,417,413,99.040001,383,30,no,5810,2783,47.900173,4533,78.020653,5810
1400000US06037229410,6037229410,2017,2979,2711,91,2599,112,no,3465,1687,48.686871,2571,74.199135,3469
1400000US06037229420,6037229420,2017,1829,1620,88.57,1542,78,no,4949,1904,38.47242,3612,72.984444,4963
1400000US06037231100,6037231100,2017,1848,1756,95.019997,1640,116,no,3429,2003,58.413532,2782,81.131523,3429
1400000US06037231220,6037231220,2017,1124,901,80.160004,755,146,no,4589,1410,30.725649,2936,63.97908,4635
1400000US06037231302,6037231302,2017,447,396,88.589996,375,21,no,3311,937,28.299608,1916,57.867714,3314
1400000US06037231400,6037231400,2017,120,108,90,101,7,no,5199,788,15.156761,2665,51.259857,5199
1400000US06037231500,6037231500,2017,389,363,93.32,317,46,no,4969,1018,20.487019,2551,51.338299,4975
1400000US06037231603,6037231603,2017,1390,1213,87.269997,1129,84,no,2331,702,30.115829,1423,61.046761,2385
1400000US06037231710,6037231710,2017,507,466,91.910004,446,20,no,3890,1836,47.197945,3067,78.843185,3893
1400000US06037231720,6037231720,2017,232,218,93.970001,194,24,no,5046,1671,33.115337,3136,62.148235,5046
1400000US06037231800,6037231800,2017,728,673,92.449997,649,24,no,5034,2308,45.848232,3553,70.580055,5034
1400000US06037232110,6037232110,2017,1333,1213,91,1163,50,no,2998,934,31.154102,2169,72.348228,2998
1400000US06037232200,6037232200,2017,1471,1325,90.07,1210,115,no,3003,863,28.737928,1681,55.977356,3015
1400000US06037232300,6037232300,2017,185,179,96.760002,171,8,no,4731,1440,30.43754,2616,55.294865,4753
1400000US06037232401,6037232401,2017,831,775,93.260002,749,26,no,3677,745,20.261082,2046,55.643188,3690
1400000US06037232402,6037232402,2017,80,74,92.5,64,10,no,3507,710,20.245224,1951,55.631596,3519
1400000US06037232500,6037232500,2017,526,457,86.879997,422,35,no,4695,1464,31.182108,2586,55.079872,4704
1400000US06037234001,6037234001,2017,721,646,89.599998,601,45,no,2721,354,13.009923,939,34.509373,2746
1400000US06037234002,6037234002,2017,428,408,95.330002,391,17,no,2269,296,13.045395,783,34.508595,2290
1400000US06037234301,6037234301,2017,696,602,86.489998,564,38,no,2396,488,20.367279,910,37.979965,2406
1400000US06037234501,6037234501,2017,1219,1135,93.110001,1050,85,no,2573,528,20.520792,1195,46.44384,2602
1400000US06037234502,6037234502,2017,624,577,92.470001,531,46,no,2850,832,29.192982,1522,53.403507,2861
1400000US06037234600,6037234600,2017,2634,2287,86.830002,1999,288,no,4733,1279,27.023029,2003,42.319881,4739
1400000US06037234700,6037234700,2017,337,328,97.330002,300,28,no,3786,925,24.432117,1424,37.612255,3799
